Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/29/24,0:07,2024,Sunday,1453878,256002503,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",MARIPOSA ST \ VERMONT ST,Bayview,Potrero Hill,37.76338196,-122.4043732
12/29/24,0:07,2024,Sunday,1453879,256002490,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",MARIPOSA ST \ VERMONT ST,Bayview,Potrero Hill,37.76338196,-122.4043732
11/24/24,10:26,2024,Sunday,1453943,240730972,Assault,Simple Assault,Battery,HARKNESS AVE \ SAN BRUNO AVE,Bayview,Visitacion Valley,37.71790695,-122.4001312
12/22/24,3:04,2024,Sunday,1454000,256003012,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BRADY ST \ MARKET ST,Southern,Mission,37.77352524,-122.4212341
12/8/24,22:00,2024,Sunday,1453988,246166705,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",HOLLY PARK CIR \ MURRAY ST,Ingleside,Bernal Heights,37.73613739,-122.4201355
9/1/24,2:00,2024,Sunday,1454011,246166959,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",CLEMENTINA ST \ ECKER ST,Southern,Financial District/South Beach,37.78709793,-122.3957901
12/29/24,7:30,2024,Sunday,1454016,246166874,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",03RD ST \ SAINT FRANCIS PL,Southern,South of Market,37.78299713,-122.3979416
12/29/24,9:00,2024,Sunday,1454110,246166915,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",03RD ST \ SAINT FRANCIS PL,Southern,South of Market,37.78299713,-122.3979416
12/29/24,0:00,2024,Sunday,1454136,246166868,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FALMOUTH ST \ SHIPLEY ST,Southern,South of Market,37.77900314,-122.4038849
12/29/24,20:00,2024,Sunday,1454137,246166943,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",HARRISON ST \ MAIN ST,Southern,Financial District/South Beach,37.78813553,-122.3903198
12/8/24,16:00,2024,Sunday,1454287,246167286,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BURROWS ST \ HARVARD ST,Ingleside,McLaren Park,37.72470856,-122.4198761
12/1/24,13:00,2024,Sunday,1454301,246167543,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BUSH ST \ SCOTT ST,Central,Pacific Heights,37.78639221,-122.4383926
12/8/24,12:40,2024,Sunday,1454334,246167430,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",GENEVA AVE \ SAN JOSE AVE,Ingleside,Outer Mission,37.72072601,-122.4466095
12/22/24,8:00,2024,Sunday,1454397,240794100,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",DOUGLASS ST \ ELIZABETH ST,Mission,Noe Valley,37.75182724,-122.4385529
12/1/24,5:00,2024,Sunday,1454441,246167082,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",BEALE ST \ HARRISON ST,Central,Financial District/South Beach,37.78745651,-122.3911819
12/8/24,11:00,2024,Sunday,1454448,246167731,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",HYDE ST \ SACRAMENTO ST,Central,Nob Hill,37.79192352,-122.4175797
12/1/24,18:50,2024,Sunday,1454450,246167098,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",ACORN ALY \ LEAVENWORTH ST,Central,Nob Hill,37.79154205,-122.4158173
12/1/24,0:00,2024,Sunday,1454451,246167101,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",MASON ST \ WINTER PL,Central,Russian Hill,37.79971695,-122.4124069
12/8/24,23:00,2024,Sunday,1454453,246167305,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",BRAZIL AVE \ EDINBURGH ST,Ingleside,Excelsior,37.72278595,-122.4308319
12/8/24,22:30,2024,Sunday,1454465,246167838,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CHESTNUT ST \ HYDE ST,Central,Russian Hill,37.80292511,-122.4197998
11/24/24,6:00,2024,Sunday,1454470,246167151,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",JUNIOR TER \ SUNBEAM LN,Ingleside,Outer Mission,37.72012711,-122.4404297
12/1/24,6:00,2024,Sunday,1454478,246167054,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",JONES ST \ SUTTER ST,Central,Nob Hill,37.78859711,-122.4135437
12/8/24,0:00,2024,Sunday,1454487,246167292,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CHENERY ST \ RANDALL ST,Ingleside,Glen Park,37.73979568,-122.4255753
12/1/24,16:00,2024,Sunday,1454490,246167446,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CALIFORNIA ST \ HYDE ST,Central,Nob Hill,37.79097366,-122.4173889
12/1/24,0:00,2024,Sunday,1454656,246168046,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",POWELL ST \ VANDEWATER ST,Central,North Beach,37.8053627,-122.4118576
11/17/24,17:00,2024,Sunday,1454657,246168080,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BUSH ST \ MASON ST,Central,Nob Hill,37.78995132,-122.4104309
1/14/24,22:00,2024,Sunday,1454724,250028864,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",GEARY ST \ LARKIN ST,Central,Tenderloin,37.78610229,-122.4180908
1/14/24,20:00,2024,Sunday,1454734,250028842,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CHILD ST \ GREENWICH ST,Central,North Beach,37.80257034,-122.4074173
12/15/24,0:07,2024,Sunday,1454775,246168262,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUSH ST \ LARKIN ST,Central,Nob Hill,37.78890991,-122.4186554
12/15/24,15:30,2024,Sunday,1454788,246168240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BROADWAY \ HYDE ST,Central,Russian Hill,37.79627609,-122.418457
12/29/24,21:00,2024,Sunday,1454794,256003755,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",AUSTIN ST \ VAN NESS AVE,Northern,Nob Hill,37.78896713,-122.4219437
1/14/24,20:00,2024,Sunday,1455002,250030966,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",BAY SHORE BLVD \ CORTLAND AVE,Bayview,Bayview Hunters Point,37.7395668,-122.4069748
10/13/24,18:30,2024,Sunday,1455094,250031453,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",MUNICH ST \ PERSIA AVE,Ingleside,Excelsior,37.71932602,-122.4279938
12/29/24,7:30,2024,Sunday,1455263,250033120,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",EDDY ST \ VAN NESS AVE,Northern,Tenderloin,37.78289413,-122.4208145
9/22/24,2:20,2024,Sunday,1455316,240607729,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",POLK ST \ POST ST,Northern,Tenderloin,37.78682709,-122.4199295
12/29/24,0:07,2024,Sunday,1455470,256002503,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",MARIPOSA ST \ VERMONT ST,Bayview,Potrero Hill,37.76338196,-122.4043732
12/29/24,23:00,2024,Sunday,1455808,256005381,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",24TH ST \ GUERRERO ST,Mission,Mission,37.7519722,-122.4228821
12/22/24,0:05,2024,Sunday,1456038,246168682,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GREEN ST \ JASPER PL,Central,North Beach,37.79960251,-122.4081726
12/15/24,0:07,2024,Sunday,1456051,246168541,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUSH ST \ SCOTT ST,Central,Pacific Heights,37.78639221,-122.4383926
12/22/24,6:30,2024,Sunday,1456055,246168698,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LARKIN ST \ PINE ST,Central,Nob Hill,37.78982925,-122.4188461
11/3/24,0:00,2024,Sunday,1456259,256006072,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GEARY BLVD \ PARKER AVE,Richmond,Lone Mountain/USF,37.78159714,-122.4541779
9/1/24,0:00,2024,Sunday,1456349,250042660,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",06TH ST \ STEVENSON ST,Tenderloin,South of Market,37.78175354,-122.4096909
1/21/24,19:00,2024,Sunday,1456476,250043624,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",19TH AVE \ MONTICELLO ST,Taraval,Oceanview/Merced/Ingleside,37.71521378,-122.4707031
12/22/24,17:30,2024,Sunday,1456518,246163262,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",PRADO ST \ SCOTT ST,Northern,Marina,37.8045578,-122.44207
11/10/24,20:00,2024,Sunday,1451960,250007335,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",10TH ST \ FELL ST \ MARKET ST \ POLK ST,Tenderloin,Tenderloin,37.77654266,-122.4175034
11/10/24,18:00,2024,Sunday,1451961,250007329,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",10TH ST \ FELL ST \ MARKET ST \ POLK ST,Tenderloin,Tenderloin,37.77654266,-122.4175034
12/1/24,12:00,2024,Sunday,1451966,250007404,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",ACADIA ST \ JOOST AVE,Ingleside,West of Twin Peaks,37.7323761,-122.4374619
12/22/24,12:00,2024,Sunday,1456700,250045313,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/22/24,15:11,2024,Sunday,1456805,246166539,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",04TH ST \ MINNA ST,Southern,Financial District/South Beach,37.78404617,-122.4037094
12/8/24,7:00,2024,Sunday,1456826,250046521,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",BUCHANAN ST \ PAGE ST,Northern,Hayes Valley,37.77345657,-122.4273605
12/15/24,6:00,2024,Sunday,1456945,250047660,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",20TH ST \ INDIANA ST,Bayview,Potrero Hill,37.76036072,-122.3914185
12/22/24,9:36,2024,Sunday,1457118,246168789,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CLAY ST \ FRONT ST,Central,Financial District/South Beach,37.7951622,-122.399147
11/17/24,17:00,2024,Sunday,1457161,250049456,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",MARIPOSA ST \ POTRERO AVE,Mission,Mission,37.76318741,-122.4073029
12/29/24,0:15,2024,Sunday,1457232,246169044,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",JONES ST \ PINE ST,Central,Nob Hill,37.79046249,-122.4139175
12/22/24,20:19,2024,Sunday,1457321,246168892,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",OFARRELL ST \ STOCKTON ST,Central,Financial District/South Beach,37.78661346,-122.4064026
2/4/24,23:58,2024,Sunday,1457322,246168795,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FOLSOM ST \ MAIN ST,Central,Financial District/South Beach,37.78936768,-122.391861
12/15/24,0:07,2024,Sunday,1457333,246168262,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUSH ST \ SCOTT ST,Central,Pacific Heights,37.78639221,-122.4383926
12/29/24,14:45,2024,Sunday,1457468,246169135,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",EL CAMINO DEL MAR \ SEACLIFF AVE,Central,Seacliff,37.78748703,-122.4896393
12/29/24,15:00,2024,Sunday,1457477,246169094,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BEACH ST \ GRANT AVE \ THE EMBARCADERO,Central,North Beach,37.80810928,-122.40905
12/29/24,15:30,2024,Sunday,1457496,246169113,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LOMBARD ST \ SANSOME ST,Central,Financial District/South Beach,37.80403137,-122.4033508
12/29/24,15:44,2024,Sunday,1457509,246169185,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",GEARY ST \ KEARNY ST,Central,Financial District/South Beach,37.78796387,-122.4034882
12/29/24,19:38,2024,Sunday,1457635,246169226,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",ICEHOUSE ALY \ UNION ST,Central,Financial District/South Beach,37.80131149,-122.4021988
9/15/24,14:05,2024,Sunday,1462493,256015738,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BRANNAN ST \ LANGTON ST,Southern,South of Market,37.77262497,-122.4037476
12/1/24,0:00,2024,Sunday,1458176,256008501,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",EDDY ST \ FRANKLIN ST,Northern,Western Addition,37.78268433,-122.4224625
12/1/24,10:30,2024,Sunday,1458564,256009264,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",LOMBARD ST \ POWELL ST,Central,North Beach,37.80303574,-122.4113922
2/4/24,6:30,2024,Sunday,1459430,250067793,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",24TH ST \ UTAH ST,Mission,Mission,37.7530632,-122.4053345
11/24/24,9:00,2024,Sunday,1455487,240730972,Assault,Simple Assault,Battery,HARKNESS AVE \ SAN BRUNO AVE,Bayview,Visitacion Valley,37.71790695,-122.4001312
12/15/24,16:00,2024,Sunday,1460100,256011764,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GREEN ST \ MONTGOMERY ST,Central,North Beach,37.80010605,-122.4042435
3/24/24,12:00,2024,Sunday,1460297,240789628,Malicious Mischief,Other,"Phone Calls, Harassing",BROTHERHOOD WAY \ CHUMASERO DR \ THOMAS MORE WAY,Taraval,Lakeshore,37.71292877,-122.4727402
10/27/24,22:22,2024,Sunday,1461575,250085541,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",EVANS AVE \ JENNINGS ST \ MIDDLE POINT RD,Bayview,Bayview Hunters Point,37.73767853,-122.3791122
11/24/24,15:30,2024,Sunday,1461653,240726329,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",LAKE MERCED BLVD \ STATE DR,Taraval,Lakeshore,37.72489166,-122.4846268
11/24/24,15:30,2024,Sunday,1461653,240726329,Assault,Aggravated Assault,"Assault, Mayhem, W/ Knife",LAKE MERCED BLVD \ STATE DR,Taraval,Lakeshore,37.72489166,-122.4846268
11/24/24,15:30,2024,Sunday,1461653,240726329,Assault,Simple Assault,Battery with Serious Injuries,LAKE MERCED BLVD \ STATE DR,Taraval,Lakeshore,37.72489166,-122.4846268
8/18/24,12:00,2024,Sunday,1461969,250089474,Larceny Theft,Larceny Theft - Other,"License Plate or Tab, Theft of",HOLLADAY AVE \ RUTLEDGE ST,Ingleside,Bernal Heights,37.74502945,-122.405571
12/15/24,10:59,2024,Sunday,1462255,246161705,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",09TH ST \ BRANNAN ST,Southern,South of Market,37.77005005,-122.4069977
12/29/24,15:08,2024,Sunday,1462258,246165456,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",09TH ST \ BRANNAN ST,Southern,South of Market,37.77005005,-122.4069977
7/7/24,18:52,2024,Sunday,1462891,240424040,Assault,Aggravated Assault,"Assault, Att. Homicide, W/ Gun",16TH ST \ WIESE ST,Mission,Mission,37.7650032,-122.4204788
7/7/24,18:52,2024,Sunday,1462891,240424040,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,16TH ST \ WIESE ST,Mission,Mission,37.7650032,-122.4204788
2/18/24,16:30,2024,Sunday,1463179,250098732,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",LEAVENWORTH ST \ OFARRELL ST,Tenderloin,Tenderloin,37.7855835,-122.4146194
12/15/24,15:00,2024,Sunday,1463277,256017568,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",03RD ST \ FOLSOM ST,Southern,South of Market,37.78378677,-122.3989334
12/1/24,18:00,2024,Sunday,1463765,250103836,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BALBOA ST \ GREAT HWY,Richmond,Outer Richmond,37.77507782,-122.5112915
12/1/24,12:00,2024,Sunday,1464087,250106664,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DR CARLTON B GOODLETT PL \ MCALLISTER ST \ POLK ST,Tenderloin,Tenderloin,37.78026199,-122.418602
8/4/24,10:36,2024,Sunday,1464097,256018152,Malicious Mischief,Other,"Phone Calls, Harassing",COLE ST \ HAIGHT ST,Park,Haight Ashbury,37.76952744,-122.4507065
12/1/24,12:00,2024,Sunday,1464134,250106670,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",DR CARLTON B GOODLETT PL \ MCALLISTER ST \ POLK ST,Tenderloin,Tenderloin,37.78026199,-122.418602
9/1/24,0:00,2024,Sunday,1464374,250109179,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",AMAZON AVE \ MADRID ST,Ingleside,Excelsior,37.71600723,-122.4370499
9/1/24,0:00,2024,Sunday,1464374,250109179,Larceny Theft,Larceny Theft - Other,Embezzlement from Dependent or Elder Adult by Caretaker,AMAZON AVE \ MADRID ST,Ingleside,Excelsior,37.71600723,-122.4370499
1/14/24,14:27,2024,Sunday,1464631,250110596,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",UNNAMED 083 \ UNNAMED 088,Taraval,Lakeshore,37.71708298,-122.473793
12/22/24,15:11,2024,Sunday,1464958,250081066,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",JARBOE AVE \ NEVADA ST,Ingleside,Bernal Heights,37.73820877,-122.411499
11/17/24,15:00,2024,Sunday,1465541,250119065,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",38TH AVE \ SANTIAGO ST,Taraval,Sunset/Parkside,37.74402237,-122.4961777
12/15/24,2:00,2024,Sunday,1466935,250130124,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",OFARRELL ST \ STEINER ST,Northern,Western Addition,37.78308487,-122.4343491
12/15/24,2:00,2024,Sunday,1466935,250130124,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",OFARRELL ST \ STEINER ST,Northern,Western Addition,37.78308487,-122.4343491
9/1/24,7:00,2024,Sunday,1467096,250131752,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",20TH ST \ SHOTWELL ST,Mission,Mission,37.75883102,-122.4157791
3/31/24,16:00,2024,Sunday,1467334,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CARMELITA ST \ WALLER ST,Park,Haight Ashbury,37.77064514,-122.4344025
3/31/24,16:00,2024,Sunday,1467336,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CARMELITA ST \ WALLER ST,Park,Haight Ashbury,37.77064514,-122.4344025
3/31/24,16:00,2024,Sunday,1467337,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CARMELITA ST \ WALLER ST,Park,Haight Ashbury,37.77064514,-122.4344025
3/31/24,16:00,2024,Sunday,1467338,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",SHRADER ST \ WALLER ST,Park,Haight Ashbury,37.76844406,-122.4516754
3/31/24,16:00,2024,Sunday,1467339,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CARMELITA ST \ WALLER ST,Park,Haight Ashbury,37.77064514,-122.4344025
3/3/24,16:00,2024,Sunday,1467429,240212845,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CARMELITA ST \ WALLER ST,Park,Haight Ashbury,37.77064514,-122.4344025
12/29/24,4:00,2024,Sunday,1468319,246169555,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",GENNESSEE ST \ JOOST AVE,Ingleside,West of Twin Peaks,37.73231506,-122.4511566
12/22/24,14:00,2024,Sunday,1468332,246169549,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",30TH ST \ SAN JOSE AVE,Ingleside,Bernal Heights,37.74229431,-122.4232864
10/6/24,6:00,2024,Sunday,1465699,246132239,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",19TH ST \ YORK ST,Mission,Mission,37.76054382,-122.4090347
12/29/24,4:50,2024,Sunday,1471494,240796849,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",CLAY ST \ WALTER U LUM PL,Central,Chinatown,37.79434586,-122.4056625
12/15/24,0:01,2024,Sunday,1471594,240771863,Assault,Simple Assault,Battery,LAGUNA ST \ UNION ST,Northern,Marina,37.79771805,-122.4305573
5/12/24,3:00,2024,Sunday,1473213,250183311,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",HAIGHT ST \ MASONIC AVE,Park,Haight Ashbury,37.77021027,-122.445343
11/3/24,16:46,2024,Sunday,1473582,240706161,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",16TH AVE \ QUINTARA ST,Taraval,West of Twin Peaks,37.74878693,-122.4728699
11/3/24,16:46,2024,Sunday,1473586,240706161,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",16TH AVE \ QUINTARA ST,Taraval,West of Twin Peaks,37.74878693,-122.4728699
9/29/24,18:00,2024,Sunday,1473591,240612900,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",CONTINUUM WAY \ GOLDEN GATE AVE,Tenderloin,Tenderloin,37.78175735,-122.4146805
12/1/24,23:00,2024,Sunday,1473711,256033291,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",08TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76408386,-122.4652481
12/22/24,20:00,2024,Sunday,1479984,250238217,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",PARIS ST \ RUSSIA AVE,Mission,Excelsior,37.72082901,-122.435585
12/22/24,20:00,2024,Sunday,1479984,250238217,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",PARIS ST \ RUSSIA AVE,Mission,Excelsior,37.72082901,-122.435585
11/3/24,15:00,2024,Sunday,1481212,256044464,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DIXIE ALY \ MARKET ST,Southern,Twin Peaks,37.75371933,-122.4424744
3/24/24,0:00,2024,Sunday,1481370,250253760,Burglary,Burglary - Residential,"Burglary, Flat, Unlawful Entry",18TH ST \ VALENCIA ST,Mission,Mission,37.76169968,-122.4215775
10/27/24,0:00,2024,Sunday,1483099,246142084,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,Richmond,Outer Richmond,37.77960968,-122.5029755
10/20/24,0:00,2024,Sunday,1483106,246136413,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,Richmond,Outer Richmond,37.77960968,-122.5029755
10/13/24,0:00,2024,Sunday,1483111,246134752,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,Richmond,Outer Richmond,37.77960968,-122.5029755
12/1/24,0:00,2024,Sunday,1483749,250273213,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",MISSION ST \ SAN JUAN AVE,Ingleside,Excelsior,37.72400665,-122.4353104
5/12/24,12:20,2024,Sunday,1483850,256049254,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",01ST ST \ NATOMA ST,Southern,Financial District/South Beach,37.78896332,-122.3965683
10/13/24,12:45,2024,Sunday,1486169,249002542,Assault,Simple Assault,"Assault, Non-Aggravated",BUSH ST \ HYDE ST,Tenderloin,Nob Hill,37.78910828,-122.4170151
12/1/24,0:01,2024,Sunday,1486503,250298352,Larceny Theft,Larceny Theft - Other,"Theft of Telecommunication Services, incl. Clone Phone",CUMBERLAND ST \ GUERRERO ST,Mission,Mission,37.7591629,-122.4236145
9/1/24,0:00,2024,Sunday,1487073,250303898,Malicious Mischief,Other,"Phone Calls, Harassing",BIRCH ST \ OCTAVIA ST,Northern,Hayes Valley,37.77807236,-122.4249039
6/2/24,9:49,2024,Sunday,1487495,250307840,Larceny Theft,Larceny Theft - Purse Snatch,"Theft, Purse Snatch, $200-$950",LARKIN ST \ NORTH POINT ST,Central,Russian Hill,37.80549622,-122.4220047
12/29/24,0:07,2024,Sunday,1488049,250311750,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",GRANT AVE \ WASHINGTON ST,Central,Chinatown,37.79514313,-122.4064789
6/9/24,16:30,2024,Sunday,1488699,250316722,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",ALHAMBRA ST \ MALLORCA WAY,Northern,Marina,37.8025589,-122.4380035
12/1/24,0:00,2024,Sunday,1489541,250325472,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",20TH AVE \ LAKE ST,Richmond,Outer Richmond,37.78598404,-122.4797821
